,Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Kids,Expenses,TotalAcceptedCmp,NumTotalPurchases,cluster
1119,0,3,47025.0,0.0,1.0,98.0,508.0,11.0,59.0,23.0,5.0,29.0,5.0,11.0,1.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,1.0,635.0,0.0,23.0,1
1120,2,4,70566.0,0.0,1.0,4.0,381.0,28.0,215.0,84.0,28.0,21.0,2.0,6.0,5.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,1.0,757.0,0.0,22.0,1
1121,4,3,31605.0,1.0,0.0,15.0,74.0,0.0,42.0,2.0,1.0,6.0,2.0,2.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,1.0,125.0,0.0,9.0,0
1122,3,2,52034.0,1.0,1.0,67.0,146.0,0.0,93.0,7.0,13.0,73.0,5.0,4.0,2.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,2.0,332.0,0.0,16.0,3
1123,2,4,48526.0,1.0,0.0,32.0,23.0,17.0,23.0,43.0,20.0,9.0,1.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,1.0,135.0,0.0,8.0,0
1124,2,3,46734.0,0.0,1.0,40.0,110.0,5.0,137.0,26.0,23.0,29.0,2.0,6.0,1.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,1.0,330.0,0.0,14.0,3
1125,2,2,39552.0,1.0,1.0,54.0,165.0,3.0,147.0,4.0,24.0,41.0,6.0,6.0,2.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,2.0,384.0,0.0,19.0,3
1126,2,4,86358.0,1.0,1.0,78.0,957.0,47.0,494.0,82.0,47.0,95.0,4.0,5.0,3.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,2.0,1722.0,0.0,18.0,1
1127,2,5,46931.0,2.0,1.0,94.0,41.0,0.0,17.0,3.0,1.0,16.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,3.0,78.0,0.0,7.0,0
1128,1,4,16581.0,0.0,0.0,51.0,1.0,3.0,4.0,2.0,3.0,11.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,24.0,0.0,4.0,0
1129,0,2,63998.0,0.0,0.0,42.0,176.0,29.0,549.75,0.0,33.0,112.0,1.0,7.0,6.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,899.75,0.0,25.0,2
1130,3,3,67381.0,0.0,1.0,67.0,815.0,8.0,53.0,11.0,0.0,70.0,4.0,2.0,2.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,1.0,957.0,0.0,17.0,3
1131,2,4,25930.0,1.0,1.0,87.0,6.0,1.0,2.0,2.0,0.0,4.0,1.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,2.0,15.0,0.0,4.0,0
1132,2,3,42693.0,1.0,0.0,29.0,8.0,4.0,20.0,6.0,3.0,16.0,1.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,1.0,57.0,0.0,5.0,0
1133,2,5,85606.0,0.0,1.0,89.0,717.0,42.0,549.75,120.5,30.0,84.0,2.0,6.0,7.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,1.0,1543.25,0.0,24.0,1
1134,2,4,72903.0,0.0,0.0,74.0,1067.0,81.0,549.75,0.0,19.0,39.0,1.0,7.0,5.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,1755.75,0.0,21.0,2
1135,0,5,49669.0,1.0,0.0,97.0,166.0,5.0,107.0,11.0,8.0,29.0,2.0,5.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,1.0,326.0,0.0,14.0,0
1136,4,3,36778.0,1.0,1.0,63.0,29.0,4.0,34.0,2.0,4.0,4.0,3.0,3.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,2.0,77.0,0.0,9.0,0
1137,4,2,85696.0,0.0,0.0,88.0,714.0,76.0,395.0,116.0,0.0,12.0,1.0,4.0,6.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,1313.0,0.0,20.0,2
1139,2,3,49678.0,0.0,1.0,81.0,229.0,5.0,56.0,3.0,2.0,20.0,2.0,6.0,2.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,1.0,315.0,0.0,14.0,3
1141,2,3,37155.0,1.0,0.0,51.0,23.0,0.0,26.0,7.0,15.0,3.0,1.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,74.0,0.0,7.0,0
1142,0,2,21282.0,1.0,0.0,76.0,1.0,5.0,8.0,4.0,8.0,20.0,2.0,2.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,1.0,46.0,0.0,7.0,0
1143,4,4,33419.0,0.0,1.0,76.0,56.0,0.0,12.0,0.0,0.0,18.0,2.0,2.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,1.0,86.0,0.0,8.0,0
1144,2,6,63285.0,0.0,0.0,84.0,508.0,81.0,249.0,50.0,38.0,126.5,1.0,6.0,5.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,1052.5,0.0,25.0,1
1145,3,5,21255.0,1.0,0.0,56.0,29.0,0.0,25.0,2.0,2.0,3.0,4.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,1.0,61.0,0.0,11.0,0
1146,2,5,42162.0,1.0,0.0,31.0,46.0,7.0,59.0,2.0,4.0,27.0,2.0,3.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,1.0,145.0,0.0,9.0,0
1147,2,5,54450.0,1.0,1.0,0.0,454.0,0.0,171.0,8.0,19.0,32.0,6.0,9.0,2.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,2.0,684.0,0.0,25.0,3
1148,4,3,57744.0,0.0,1.0,91.0,350.0,3.0,39.0,0.0,0.0,19.0,2.0,9.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,1.0,411.0,0.0,16.0,3
1149,2,4,26576.0,1.0,0.0,40.0,10.0,0.0,8.0,0.0,0.0,9.0,1.0,1.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,27.0,0.0,4.0,0
1150,4,6,57513.0,0.0,0.0,59.0,735.0,40.0,183.0,52.0,20.0,30.0,2.0,9.0,3.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,1060.0,0.0,27.0,1
1151,2,5,68142.0,0.0,1.0,96.0,897.0,81.0,196.0,91.0,82.875,37.0,3.0,10.0,4.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,1.0,1384.875,0.0,24.0,1
1152,2,3,7500.0,0.0,1.0,61.0,5.0,2.0,3.0,3.0,0.0,5.0,1.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,1.0,18.0,0.0,4.0,0
1153,2,5,83145.0,0.0,0.0,14.0,777.0,35.0,549.75,39.0,82.875,114.0,1.0,5.0,9.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,1597.625,0.0,26.0,2
1154,3,3,54197.0,0.0,1.0,16.0,162.0,6.0,37.0,6.0,13.0,13.0,2.0,1.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,1.0,237.0,0.0,12.0,3
1155,4,4,23091.0,1.0,1.0,98.0,35.0,0.0,11.0,0.0,0.0,2.0,4.0,2.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,2.0,48.0,0.0,10.0,0
1156,2,3,46049.0,1.0,1.0,11.0,342.0,9.0,112.0,19.0,14.0,19.0,6.0,5.0,2.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,2.0,515.0,0.0,22.0,3
1157,2,5,56715.0,0.0,0.0,52.0,258.0,81.0,239.0,120.5,82.875,9.0,1.0,7.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,790.375,0.0,15.0,2
1158,2,3,79410.0,0.0,0.0,19.0,658.0,80.0,483.0,120.5,13.0,13.0,1.0,3.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,1367.5,0.0,11.0,2
1159,2,3,57304.0,0.0,1.0,61.0,356.0,80.0,329.0,120.5,17.0,106.0,2.0,7.0,6.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,1.0,1008.5,0.0,25.0,1
1160,2,3,44375.0,0.0,1.0,73.0,213.0,5.0,28.0,7.0,7.0,41.0,1.0,4.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,301.0,0.0,12.0,0
1162,2,3,59594.0,0.0,1.0,74.0,457.0,4.0,29.0,0.0,0.0,9.0,1.0,8.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,499.0,0.0,17.0,3
1163,2,5,80685.0,0.0,0.0,55.0,241.0,45.0,549.75,34.0,26.0,54.0,1.0,6.0,4.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,949.75,0.0,21.0,2
1164,4,3,40344.0,0.0,1.0,48.0,210.0,0.0,6.0,0.0,0.0,2.0,2.0,4.0,1.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,1.0,218.0,0.0,12.0,0
1165,2,3,62710.0,0.0,1.0,53.0,441.0,35.0,83.0,7.0,29.0,11.0,4.0,4.0,2.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,1.0,606.0,0.0,22.0,3
1166,0,3,48985.0,0.0,1.0,13.0,19.0,13.0,18.0,10.0,7.0,8.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,1.0,75.0,0.0,6.0,0
1167,2,5,35322.0,1.0,2.0,34.0,28.0,9.0,37.0,12.0,7.0,13.0,3.0,2.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,3.0,106.0,0.0,9.0,0
1168,2,3,77142.0,0.0,0.0,54.0,476.0,75.0,162.0,29.0,82.875,97.0,1.0,4.0,4.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,921.875,0.0,17.0,2
1169,2,4,81657.0,0.0,0.0,69.0,364.0,40.0,425.0,120.5,60.0,50.0,1.0,3.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,1059.5,0.0,16.0,2
1170,1,3,14421.0,0.0,0.0,81.0,0.0,0.0,2.0,3.0,3.0,8.0,1.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,16.0,0.0,4.0,0
1172,4,3,74214.0,0.0,0.0,3.0,863.0,81.0,547.0,86.0,82.875,33.0,1.0,8.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,1692.875,0.0,16.0,2
1173,3,3,66726.0,1.0,1.0,61.0,349.0,7.0,35.0,0.0,0.0,47.0,3.0,8.0,2.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,2.0,438.0,0.0,17.0,3
1174,1,5,23724.0,1.0,0.0,65.0,5.0,23.0,15.0,0.0,18.0,14.0,2.0,2.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,1.0,75.0,0.0,7.0,0
1175,3,3,47353.0,0.0,1.0,93.0,184.0,2.0,19.0,8.0,8.0,4.0,3.0,2.0,2.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,1.0,225.0,0.0,13.0,3
1176,3,3,33444.0,1.0,1.0,24.0,8.0,0.0,8.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,2.0,18.0,0.0,4.0,0
1177,2,3,54386.0,0.0,1.0,8.0,277.0,21.0,64.0,62.0,21.0,25.0,2.0,3.0,2.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,1.0,470.0,0.0,17.0,3
1178,2,2,28510.0,1.0,1.0,72.0,44.0,5.0,19.0,0.0,4.0,19.0,3.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,2.0,91.0,0.0,9.0,0
1179,3,4,90638.0,0.0,0.0,29.0,1156.0,81.0,549.75,94.0,82.875,96.0,1.0,3.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,2059.625,0.0,18.0,2
1180,2,5,48070.0,0.0,1.0,33.0,373.0,14.0,83.0,6.0,9.0,19.0,3.0,8.0,2.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,1.0,504.0,0.0,19.0,3
1181,2,3,43140.0,0.0,1.0,68.0,134.0,8.0,76.0,6.0,0.0,11.0,1.0,4.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,1.0,235.0,0.0,11.0,0
1182,4,2,54959.0,0.0,1.0,55.0,1148.0,0.0,60.0,0.0,0.0,24.0,3.0,9.0,5.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,1.0,1232.0,0.0,21.0,1
1183,1,4,15056.0,1.0,1.0,76.0,6.0,12.0,3.0,21.0,6.0,40.0,5.0,2.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,2.0,88.0,0.0,12.0,0
1184,2,4,26954.0,1.0,0.0,17.0,4.0,1.0,11.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,1.0,17.0,0.0,4.0,0
1185,2,4,22327.0,1.0,0.0,94.0,5.0,4.0,8.0,2.0,0.0,5.0,1.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,24.0,0.0,5.0,0
1186,2,3,44393.0,1.0,1.0,86.0,24.0,2.0,20.0,2.0,2.0,10.0,2.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,2.0,60.0,0.0,7.0,0
1187,4,4,62000.0,0.0,1.0,25.0,899.0,0.0,101.0,0.0,0.0,20.0,1.0,6.0,6.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,1.0,1020.0,0.0,26.0,1
1188,4,5,31497.0,0.0,1.0,22.0,108.0,1.0,28.0,13.0,1.0,4.0,2.0,3.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,1.0,155.0,0.0,10.0,0
1189,0,3,45894.0,0.0,2.0,15.0,27.0,2.0,7.0,0.0,2.0,13.0,1.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,2.0,51.0,0.0,5.0,0
1190,3,2,78579.0,0.0,0.0,35.0,816.0,66.0,549.0,120.5,66.0,99.0,1.0,5.0,6.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,1716.5,0.0,16.0,2
1191,3,6,67369.0,0.0,1.0,81.0,1225.5,0.0,70.0,37.0,14.0,42.0,4.0,7.0,4.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,1.0,1388.5,0.0,25.0,1
1192,2,2,58401.0,0.0,1.0,55.0,10.0,0.0,11.0,17.0,29.0,29.0,1.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,1.0,96.0,0.0,6.0,0
1193,2,4,62307.0,0.0,1.0,94.0,87.0,13.0,34.0,10.0,6.0,10.0,1.0,4.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,1.0,160.0,0.0,9.0,0
1194,3,3,43641.0,1.0,1.0,50.0,57.0,2.0,51.0,4.0,2.0,23.0,3.0,2.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,2.0,139.0,0.0,10.0,0
1197,3,3,70091.0,1.0,0.0,11.0,964.0,34.0,137.0,15.0,0.0,11.0,2.0,5.0,2.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,1.0,1161.0,0.0,19.0,3
1198,4,3,78075.0,0.0,0.0,72.0,572.0,8.0,259.0,34.0,35.0,80.0,1.0,3.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,988.0,0.0,14.0,2
1199,0,6,59184.0,0.0,1.0,6.0,341.0,81.0,113.0,120.5,82.875,66.0,3.0,6.0,6.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,1.0,804.375,0.0,27.0,1
1200,2,3,54809.0,1.0,1.0,0.0,63.0,6.0,57.0,13.0,13.0,22.0,4.0,2.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,2.0,174.0,0.0,12.0,0
1201,2,3,58113.0,0.0,1.0,66.0,221.0,81.0,169.0,102.0,78.0,84.0,3.0,9.0,2.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,1.0,735.0,0.0,22.0,1
1202,3,3,51412.0,0.0,1.0,42.0,140.0,3.0,29.0,4.0,5.0,14.0,2.0,3.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,1.0,195.0,0.0,11.0,0
1204,3,5,66636.0,0.0,0.0,64.0,291.0,10.0,549.75,84.0,10.0,0.0,1.0,3.0,4.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,944.75,0.0,17.0,2
1205,3,3,50965.0,0.0,1.0,87.0,544.0,13.0,85.0,8.0,6.0,29.0,3.0,10.0,4.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,1.0,685.0,0.0,22.0,1
1207,2,3,18351.0,0.0,0.0,1.0,1.0,12.0,9.0,0.0,14.0,7.0,1.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,43.0,0.0,6.0,0
1208,4,5,40451.0,0.0,2.0,54.0,35.0,0.0,4.0,0.0,0.0,10.0,1.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,2.0,49.0,0.0,5.0,0
1209,2,5,36317.0,0.0,1.0,53.0,87.0,3.0,25.0,3.0,2.0,13.0,2.0,3.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,133.0,0.0,9.0,0
1210,2,5,42213.0,0.0,1.0,96.0,309.0,3.0,24.0,4.0,3.0,20.0,2.0,5.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,1.0,363.0,0.0,15.0,3
1211,2,5,65748.0,0.0,1.0,58.0,172.0,73.0,93.0,95.0,78.0,34.0,2.0,2.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,1.0,545.0,0.0,18.0,1
1212,2,5,77044.0,0.0,1.0,12.0,625.0,38.0,242.0,50.0,34.0,76.0,2.0,7.0,10.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,1.0,1065.0,0.0,30.0,1
1213,2,5,74918.0,0.0,0.0,78.0,972.0,59.0,549.75,25.0,19.0,59.0,1.0,5.0,9.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,1683.75,0.0,21.0,2
1214,2,3,56721.0,1.0,1.0,64.0,157.0,6.0,39.0,6.0,13.0,75.0,5.0,4.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,2.0,296.0,0.0,15.0,3
1215,2,4,42160.0,1.0,1.0,26.0,48.0,9.0,45.0,3.0,15.0,20.0,4.0,2.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,2.0,140.0,0.0,11.0,0
1216,2,4,61559.0,0.0,1.0,8.0,279.0,81.0,88.0,32.0,14.0,34.0,1.0,4.0,2.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,528.0,0.0,17.0,3
1217,4,5,33629.0,1.0,1.0,49.0,132.0,0.0,16.0,0.0,0.0,4.0,5.0,3.0,1.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,2.0,152.0,0.0,13.0,0
1219,2,4,34377.0,0.0,1.0,55.0,62.0,0.0,22.0,3.0,1.0,26.0,2.0,2.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,1.0,114.0,0.0,8.0,0
1220,1,4,8940.0,1.0,0.0,25.0,1.0,45.0,3.0,4.0,6.0,42.0,3.0,3.0,1.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,101.0,0.0,10.0,0
1221,2,3,26228.0,1.0,0.0,50.0,2.0,6.0,4.0,3.0,1.0,9.0,1.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,1.0,25.0,0.0,4.0,0
1222,0,2,77297.0,0.0,0.0,84.0,408.0,61.0,109.0,48.0,82.875,41.0,1.0,5.0,7.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,749.875,0.0,22.0,2
1223,2,3,40211.0,1.0,1.0,30.0,51.0,1.0,7.0,2.0,1.0,25.0,2.0,2.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,2.0,87.0,0.0,7.0,0
1224,4,6,33438.0,1.0,1.0,81.0,62.0,1.0,16.0,3.0,2.0,6.0,4.0,2.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,2.0,90.0,0.0,11.0,0
1225,4,3,75032.0,0.0,1.0,74.0,952.0,12.0,180.0,47.0,12.0,12.0,2.0,5.0,4.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,1.0,1215.0,0.0,20.0,1
1226,4,4,61284.0,0.0,0.0,76.0,618.0,15.0,106.0,20.0,7.0,45.0,1.0,11.0,2.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,811.0,0.0,22.0,1
1227,2,3,22518.0,1.0,0.0,36.0,11.0,7.0,12.0,2.0,2.0,27.0,2.0,2.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,61.0,0.0,7.0,0
1228,3,3,54730.0,0.0,1.0,64.0,318.0,3.0,17.0,4.0,7.0,56.0,5.0,4.0,1.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1.0,405.0,0.0,18.0,3
1229,3,3,38452.0,1.0,1.0,62.0,56.0,0.0,14.0,0.0,0.0,2.0,3.0,3.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,2.0,72.0,0.0,9.0,0
1230,2,2,44421.0,1.0,1.0,53.0,110.0,5.0,59.0,7.0,1.0,7.0,5.0,5.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,2.0,189.0,0.0,14.0,0
1231,4,5,38197.0,1.0,0.0,86.0,23.0,0.0,11.0,2.0,1.0,3.0,1.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,40.0,0.0,5.0,0
1232,2,2,41986.0,0.0,1.0,15.0,27.0,5.0,8.0,8.0,3.0,12.0,3.0,3.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,1.0,63.0,0.0,10.0,0
1233,2,5,28427.0,1.0,0.0,67.0,18.0,3.0,19.0,3.0,3.0,6.0,2.0,2.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,52.0,0.0,7.0,0
1234,4,5,37395.0,1.0,0.0,47.0,18.0,0.0,9.0,0.0,1.0,11.0,1.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,1.0,39.0,0.0,5.0,0
1235,2,3,64722.0,1.0,0.0,47.0,303.0,0.0,280.0,60.0,82.875,15.0,4.0,8.0,2.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,1.0,740.875,0.0,25.0,3
1236,3,5,55249.0,0.0,1.0,81.0,97.0,1.0,19.0,2.0,0.0,11.0,1.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,1.0,130.0,0.0,8.0,0
1237,2,5,84906.0,0.0,0.0,98.0,997.0,15.0,414.0,99.0,30.0,76.0,1.0,5.0,6.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,1631.0,0.0,24.0,2
1239,2,4,44213.0,1.0,1.0,48.0,95.0,11.0,35.0,0.0,4.0,7.0,4.0,2.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,2.0,152.0,0.0,12.0,0
1240,1,4,25707.0,1.0,0.0,18.0,1.0,6.0,2.0,3.0,6.0,3.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,21.0,0.0,5.0,0
1241,4,3,59062.0,2.0,1.0,74.0,46.0,1.0,12.0,3.0,0.0,9.0,2.0,2.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,3.0,71.0,0.0,7.0,0
1242,2,4,76624.0,0.0,1.0,68.0,411.0,81.0,147.0,54.0,82.875,66.0,1.0,5.0,10.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,1.0,841.875,0.0,23.0,1
1243,3,5,66000.0,0.0,0.0,36.0,244.0,51.0,270.0,101.0,0.0,45.0,1.0,1.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,711.0,0.0,10.0,2
1244,4,5,27683.0,1.0,0.0,90.0,152.0,9.0,121.0,12.0,12.0,45.0,4.0,6.0,2.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,1.0,351.0,0.0,16.0,3
